node_1,node_2,chunk_id,count,edge
hamas’s businessmen,turkish government,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
hamas’s businessmen,turkish officials,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
hamas’s cash,construction companies,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
hamas’s cash,financial action task force,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
hamas’s cash,hamas,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",4,contextual proximity
hamas’s cash,hamas’s businessmen,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
hamas’s cash,kuveyt turk,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
hamas’s cash,trend gyo,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
hamas’s cash,turkey's banking system,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",3,contextual proximity
hamas’s money,companies,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
hamas’s money,firms,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
hamas’s money,hamas,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",7,contextual proximity
hamas’s money,redin,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
hamas’s portfolio,construction companies,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
hamas’s portfolio,financial action task force,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
hamas’s portfolio,hamas,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",4,contextual proximity
hamas’s portfolio,hamas’s businessmen,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
hamas’s portfolio,kuveyt turk,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
hamas’s portfolio,trend gyo,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
hamas’s portfolio,turkey's banking system,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",3,contextual proximity
hamas’s top brass,doha,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
hamas’s top brass,hamas,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
hamas’s top brass,hamas’s bankers,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
hamas’s top brass,istanbul,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
hamas’s top brass,recep tayyip erdogan,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
hamas’s top brass,revenue streams,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
hamas’s top brass,turkish government,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
hamas’s top brass,zaher jabarin,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
import taxes,$100m a year,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
import taxes,$360m each year,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
import taxes,$750m per year,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
import taxes,american officials,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",4,contextual proximity
import taxes,american sanctions,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
import taxes,ayatollahs,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
import taxes,basic necessities,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
import taxes,biggest friendly government,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
import taxes,border,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
import taxes,egypt,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
import taxes,friendly governments,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
import taxes,funding for hamas's stockpile of arms and fuel,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
import taxes,funding hamas,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
import taxes,goods,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",4,contextual proximity
import taxes,goods brought into gaza,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
import taxes,hamas's financiers,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
import taxes,hamas's income,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",4,contextual proximity
import taxes,income stream,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
import taxes,iran,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
import taxes,israel,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",6,contextual proximity
import taxes,larger income stream,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
import taxes,missiles,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
import taxes,money for hamas,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
import taxes,movement of goods and people,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
import taxes,schoolteachers' salaries,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
import taxes,three rounds of restrictions,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
import taxes,west bank,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
improvement risk,hamas,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",5,contextual proximity
improvement risk,israel,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
income stream,american officials,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
income stream,goods,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
income stream,hamas's income,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
income stream,import taxes,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
income stream,israel,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",3,contextual proximity
individuals under america sanctions,doha,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
individuals under america sanctions,hamas,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
individuals under america sanctions,hamas’s bankers,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
individuals under america sanctions,istanbul,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
individuals under america sanctions,recep tayyip erdogan,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
individuals under america sanctions,revenue streams,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
individuals under america sanctions,turkish government,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
individuals under america sanctions,zaher jabarin,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
individuals under sanctions,doha,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
individuals under sanctions,hamas,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
individuals under sanctions,hamas’s bankers,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
individuals under sanctions,istanbul,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
individuals under sanctions,recep tayyip erdogan,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
individuals under sanctions,revenue streams,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
individuals under sanctions,turkish government,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
individuals under sanctions,zaher jabarin,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
investment office,companies,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
investment office,firms,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
investment office,hamas,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",7,contextual proximity
investment office,redin,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
investments,companies,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
investments,firms,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
investments,hamas,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",7,contextual proximity
investments,redin,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
iran,american officials,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
iran,goods,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
iran,hamas's income,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
iran,import taxes,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
iran,israel,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",3,contextual proximity
israel,$100m a year,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",3,contextual proximity
israel,$360m each year,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",3,contextual proximity
israel,$750m per year,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",3,contextual proximity
israel,america,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,2c5914d3324f414bbc913e65864a803b",4,contextual proximity
israel,american officials,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",6,contextual proximity
israel,american sanctions,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",3,contextual proximity
israel,america’s sanctions,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
israel,annual income,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2",3,contextual proximity
israel,attacks on gaza,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
israel,ayatollahs,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",3,contextual proximity
israel,basic necessities,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",3,contextual proximity
israel,biggest friendly government,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",3,contextual proximity
israel,board seats,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2",3,contextual proximity
israel,border,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",3,contextual proximity
israel,bosporus,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",7,contextual proximity
israel,companies,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
israel,cooperation with israel,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
israel,coordination with hamas finance office,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
israel,doha,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
israel,effectiveness,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
israel,egypt,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",3,contextual proximity
israel,erdogan’s economic ministry civil servants,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
israel,financial empire,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2",3,contextual proximity
israel,financially bulletproof,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
israel,friendly governments,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",3,contextual proximity
israel,funding for hamas's stockpile of arms and fuel,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",3,contextual proximity
israel,funding hamas,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,2c5914d3324f414bbc913e65864a803b",4,contextual proximity
israel,gaza,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2",3,contextual proximity
israel,gazans,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
israel,goods,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",6,contextual proximity
israel,goods brought into gaza,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",3,contextual proximity
israel,hamas,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",31,contextual proximity
israel,hamas finances,"2c5914d3324f414bbc913e65864a803b,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",5,contextual proximity
israel,hamas financiers,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
israel,hamas income,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
israel,hamas money,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
israel,hamas savings,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
israel,hamas's finances,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2",3,contextual proximity
israel,hamas's financial base,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2",3,contextual proximity
israel,hamas's financial empire,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2",12,contextual proximity
israel,hamas's financiers,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",6,contextual proximity
israel,hamas's income,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",6,contextual proximity
israel,hamas's physical force,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2",3,contextual proximity
israel,hamas’s bankers,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
israel,import taxes,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",6,contextual proximity
israel,improvement risk,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
israel,income stream,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",3,contextual proximity
israel,iran,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",3,contextual proximity
israel,israel and allies,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2",3,contextual proximity
israel,istanbul,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",6,contextual proximity
israel,istanbul restaurants,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2",3,contextual proximity
israel,larger income stream,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",3,contextual proximity
israel,man,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2",6,contextual proximity
israel,missiles,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",3,contextual proximity
israel,money for hamas,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",3,contextual proximity
israel,money-launderers and mining companies,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2",3,contextual proximity
israel,movement of goods and people,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",3,contextual proximity
israel,name changes,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
israel,overseas countries,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2",3,contextual proximity
israel,palestinians in gaza,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2",3,contextual proximity
israel,pro-palestinian countries,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
israel,re-emergence and flourishing,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
israel,recep tayyip erdogan,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
israel,revenue streams,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
israel,risk of hamas growing richer,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
israel,safe location,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
israel,schoolteachers' salaries,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",3,contextual proximity
israel,sources of power,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2",3,contextual proximity
israel,support for hamas bankers,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
israel,three rounds of restrictions,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",3,contextual proximity
israel,tragedy,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
