node_1,node_2,chunk_id,count,edge
internet density,urban areas,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
internet density in rural areas,cognitive platform,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
internet density in rural areas,digital divide,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
internet density in rural areas,digital literacy,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",3,contextual proximity
internet density in rural areas,digital technology,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
internet density in rural areas,healthcare delivery,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
internet density in rural areas,india,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",3,contextual proximity
internet density in rural areas,population proportion,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
internet density in rural areas,rural areas,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
internet density in rural areas,telemedicine,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
internet density in rural areas,urban areas,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
issue of paucity of skilled personnel,achieving universal health coverage,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
issue of paucity of skilled personnel,active health workers’ density,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
issue of paucity of skilled personnel,creating partnerships with private sector,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
issue of paucity of skilled personnel,creation of transparent governance,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
issue of paucity of skilled personnel,federal health budget,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
issue of paucity of skilled personnel,health sector opportunities,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
issue of paucity of skilled personnel,india’s health indicators,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
issue of paucity of skilled personnel,inter-state divide,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
issue of paucity of skilled personnel,medical tourism industry,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
issue of paucity of skilled personnel,methodology for document analysis in health policy research,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
issue of paucity of skilled personnel,multi-factorial issue,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
issue of paucity of skilled personnel,national medical council,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
issue of paucity of skilled personnel,number of medical schools,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
issue of paucity of skilled personnel,opportunities within health sector,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
issue of paucity of skilled personnel,paucity of skilled personnel,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",9,contextual proximity
issue of paucity of skilled personnel,peer nations' health indicators,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
issue of paucity of skilled personnel,private sector,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",9,contextual proximity
issue of paucity of skilled personnel,public sector,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
issue of paucity of skilled personnel,public-private sector divide,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
issue of paucity of skilled personnel,read approach,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",6,contextual proximity
issue of paucity of skilled personnel,recommendations to address paucity of quality health personnel,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",12,contextual proximity
issue of paucity of skilled personnel,"steps including readying materials, extracting data, analyzing findings","4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
issue of paucity of skilled personnel,strengthening the health infrastructure,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
issue of paucity of skilled personnel,sustainable development goals (sdgs),"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
issue of paucity of skilled personnel,upskilling existing workforce,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
issue of paucity of skilled personnel,urban-rural divide,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
issue of paucity of skilled personnel,who recommended thresholds,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
key cadre,anm,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",5,contextual proximity
key cadre,asha,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",8,contextual proximity
key cadre,education,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",2,contextual proximity
key cadre,employment status,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",2,contextual proximity
key cadre,evaluation of ashas,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",3,contextual proximity
key cadre,female community health workers,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",2,contextual proximity
key cadre,five approaches,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",6,contextual proximity
key cadre,nhm,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",2,contextual proximity
key cadre,population coverage,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",2,contextual proximity
lack of focus on quality,for-profit private health sector,"5f3ec768872e4818897d9b914ffc39cd,5f3ec768872e4818897d9b914ffc39cd",2,contextual proximity
lack of focus on quality,government-funded health sector,"5f3ec768872e4818897d9b914ffc39cd,5f3ec768872e4818897d9b914ffc39cd",2,contextual proximity
lack of focus on quality,india,"5f3ec768872e4818897d9b914ffc39cd,5f3ec768872e4818897d9b914ffc39cd",2,contextual proximity
lack of focus on quality,individual informal provider clinics,"5f3ec768872e4818897d9b914ffc39cd,5f3ec768872e4818897d9b914ffc39cd,5f3ec768872e4818897d9b914ffc39cd",3,contextual proximity
lack of focus on quality,narayana health,"5f3ec768872e4818897d9b914ffc39cd,5f3ec768872e4818897d9b914ffc39cd",2,contextual proximity
lack of focus on quality,private health sector,"5f3ec768872e4818897d9b914ffc39cd,5f3ec768872e4818897d9b914ffc39cd,5f3ec768872e4818897d9b914ffc39cd,5f3ec768872e4818897d9b914ffc39cd",4,contextual proximity
lack of focus on quality,world-class health facilities,"5f3ec768872e4818897d9b914ffc39cd,5f3ec768872e4818897d9b914ffc39cd",2,contextual proximity
lack of transparency in training schedules,deeper structural problems,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
lack of transparency in training schedules,india,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
lack of transparency in training schedules,online training,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
lack of transparency in training schedules,personnel retention and motivation,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
lack of transparency in training schedules,two-year intermittent training initiative,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
land in prime urban locations,government,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",2,contextual proximity
land in prime urban locations,health insurance scheme for central government employees,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",2,contextual proximity
land in prime urban locations,healthcare infrastructure,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",2,contextual proximity
land in prime urban locations,private health sector,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",4,contextual proximity
land in prime urban locations,revised standards,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",6,contextual proximity
land in prime urban locations,state-of-the-art corporate hospitals,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",2,contextual proximity
land in prime urban locations,state-of-the-art hospitals,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",2,contextual proximity
largely unregulated,government,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",2,contextual proximity
largely unregulated,health insurance scheme for central government employees,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",2,contextual proximity
largely unregulated,healthcare infrastructure,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",2,contextual proximity
largely unregulated,private health sector,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",4,contextual proximity
largely unregulated,revised standards,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",6,contextual proximity
largely unregulated,state-of-the-art corporate hospitals,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",2,contextual proximity
largely unregulated,state-of-the-art hospitals,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",2,contextual proximity
largest employer of doctors in india,medical colleges,"364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192",3,contextual proximity
largest employer of doctors in india,performance targets and practice constraints,"364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192",2,contextual proximity
largest employer of doctors in india,private sector,"364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192",4,contextual proximity
largest émigré physician workforce,ayushman bharat,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",6,contextual proximity
largest émigré physician workforce,doctors,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",3,contextual proximity
largest émigré physician workforce,similar schemes,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",2,contextual proximity
leadership,better health for all indians,"6742070efb294c48a1a7c24f89264ffe,6742070efb294c48a1a7c24f89264ffe,6742070efb294c48a1a7c24f89264ffe,6742070efb294c48a1a7c24f89264ffe",4,contextual proximity
leadership,central government,"6742070efb294c48a1a7c24f89264ffe,f3b8bd75627d4189a6b0cacb068583bd,6742070efb294c48a1a7c24f89264ffe",3,contextual proximity
leadership,cognitive platform,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
leadership,digital divide,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
leadership,digital literacy,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",3,contextual proximity
leadership,digital technology,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
leadership,healthcare delivery,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
leadership,india,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",3,contextual proximity
leadership,indians with money to pay unassisted,"6742070efb294c48a1a7c24f89264ffe,6742070efb294c48a1a7c24f89264ffe",2,contextual proximity
leadership,population proportion,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
leadership,rural areas,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
leadership,telemedicine,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
leadership,urban areas,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
left the country,ayushman bharat,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",6,contextual proximity
left the country,doctors,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",3,contextual proximity
left the country,similar schemes,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",2,contextual proximity
limited implementation of learned training,deeper structural problems,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
limited implementation of learned training,india,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
limited implementation of learned training,online training,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
limited implementation of learned training,personnel retention and motivation,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
limited implementation of learned training,two-year intermittent training initiative,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
live register for health personnel and infrastructure,deeper structural problems,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
live register for health personnel and infrastructure,india,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
live register for health personnel and infrastructure,online training,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
live register for health personnel and infrastructure,personnel retention and motivation,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
live register for health personnel and infrastructure,two-year intermittent training initiative,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
local manufacturing using 3d printing,covid-19 pandemic,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
local manufacturing using 3d printing,innovations in digital technology,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
local priorities,government healthcare system,"24fcd94842194e2a829ddd2eb92d5e7f,24fcd94842194e2a829ddd2eb92d5e7f",2,contextual proximity
local priorities,india,"24fcd94842194e2a829ddd2eb92d5e7f,24fcd94842194e2a829ddd2eb92d5e7f",2,contextual proximity
local priorities,public health system,"24fcd94842194e2a829ddd2eb92d5e7f,24fcd94842194e2a829ddd2eb92d5e7f",2,contextual proximity
long-standing trusted constant presence,informal providers,"261c8d3cfeb84b3285289a3c03a032b8,261c8d3cfeb84b3285289a3c03a032b8,261c8d3cfeb84b3285289a3c03a032b8,261c8d3cfeb84b3285289a3c03a032b8,261c8d3cfeb84b3285289a3c03a032b8",5,contextual proximity
long-standing trusted constant presence,world-class health facilities,"261c8d3cfeb84b3285289a3c03a032b8,261c8d3cfeb84b3285289a3c03a032b8",2,contextual proximity
low physician-to-patient ratio,adds to costs,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
low physician-to-patient ratio,bearing the brunt of agitated and frustrated patients,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
low physician-to-patient ratio,being entangled in a complex web,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
low physician-to-patient ratio,continuation of violence and related consequences,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
low physician-to-patient ratio,defensive medicine practices,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",4,contextual proximity
low physician-to-patient ratio,delays in attending patients,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
low physician-to-patient ratio,dissatisfied patients,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
low physician-to-patient ratio,doctors,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
low physician-to-patient ratio,government planning,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
low physician-to-patient ratio,inability to solve violence against physicians,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
low physician-to-patient ratio,inadequate compensation of primary care physicians,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
low physician-to-patient ratio,intense focus on specialization,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
low physician-to-patient ratio,mandatory advance payments,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
low physician-to-patient ratio,ordering unnecessary tests and procedures,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
low physician-to-patient ratio,physicians,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",4,contextual proximity
low physician-to-patient ratio,private marketplace,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
low physician-to-patient ratio,profit motive of the private sector,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
low physician-to-patient ratio,providers,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
low physician-to-patient ratio,referring unnecessarily and prescribing unnecessary treatments,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
low physician-to-patient ratio,reversing the situation,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
low physician-to-patient ratio,striking out at the healthcare system,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
low physician-to-patient ratio,taking on more patients than they can reasonably serve,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
low physician-to-patient ratio,underpaid physicians,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",4,contextual proximity
low physician-to-patient ratio,unethical practices by pharmaceutical companies,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
low physician-to-patient ratio,unnecessary referrals and prescriptions,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",4,contextual proximity
low physician-to-patient ratio,violence against healthcare personnel,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
low retention rates,contractual employees,"d1c78438794344229b22e58c7a3a61b7,d1c78438794344229b22e58c7a3a61b7",2,contextual proximity
low retention rates,contractual posts in rural areas,"d1c78438794344229b22e58c7a3a61b7,d1c78438794344229b22e58c7a3a61b7,d1c78438794344229b22e58c7a3a61b7",3,contextual proximity
low retention rates,demotivate employees,"d1c78438794344229b22e58c7a3a61b7,d1c78438794344229b22e58c7a3a61b7",2,contextual proximity
low retention rates,demotivating working conditions,"d1c78438794344229b22e58c7a3a61b7,d1c78438794344229b22e58c7a3a61b7",2,contextual proximity
low retention rates,doctors and nurses,"d1c78438794344229b22e58c7a3a61b7,d1c78438794344229b22e58c7a3a61b7",2,contextual proximity
low retention rates,indian systems of medicine,"d1c78438794344229b22e58c7a3a61b7,d1c78438794344229b22e58c7a3a61b7",2,contextual proximity
low retention rates,violence against doctors,"d1c78438794344229b22e58c7a3a61b7,d1c78438794344229b22e58c7a3a61b7",2,contextual proximity
lower remuneration,contractual employees,"d1c78438794344229b22e58c7a3a61b7,d1c78438794344229b22e58c7a3a61b7",2,contextual proximity
lower remuneration,contractual posts in rural areas,"d1c78438794344229b22e58c7a3a61b7,d1c78438794344229b22e58c7a3a61b7,d1c78438794344229b22e58c7a3a61b7",3,contextual proximity
lower remuneration,demotivate employees,"d1c78438794344229b22e58c7a3a61b7,d1c78438794344229b22e58c7a3a61b7",2,contextual proximity
lower remuneration,demotivating working conditions,"d1c78438794344229b22e58c7a3a61b7,d1c78438794344229b22e58c7a3a61b7",2,contextual proximity
lower remuneration,doctors and nurses,"d1c78438794344229b22e58c7a3a61b7,d1c78438794344229b22e58c7a3a61b7",2,contextual proximity
lower remuneration,indian systems of medicine,"d1c78438794344229b22e58c7a3a61b7,d1c78438794344229b22e58c7a3a61b7",2,contextual proximity
lower remuneration,violence against doctors,"d1c78438794344229b22e58c7a3a61b7,d1c78438794344229b22e58c7a3a61b7",2,contextual proximity
major provider of healthcare in india,government,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",2,contextual proximity
major provider of healthcare in india,health insurance scheme for central government employees,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",2,contextual proximity
major provider of healthcare in india,healthcare infrastructure,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",2,contextual proximity
major provider of healthcare in india,private health sector,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",4,contextual proximity
major provider of healthcare in india,revised standards,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",6,contextual proximity
major provider of healthcare in india,state-of-the-art corporate hospitals,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",2,contextual proximity
major provider of healthcare in india,state-of-the-art hospitals,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",2,contextual proximity
mandatory advance payments,defensive medicine practices,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
